inventory_category_id,category_name,category_type,parent_category_name,parent_category_type,asset_tag,name,description,serial_number,status,quantity,unit,location,assigned_to_user_id,metadata,purchased_at,warranty_expires_at
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0063,Acer All-in-One PC06,ACER ALL IN ONE DQVUYSP00N210038683000,ACER ALL IN ONE DQVUYSP00N210038683000,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC06"",""adaptor"":""CHICONY 002201045BFPH02"",""keyboard"":""ACER 2028166FK701"",""mouse"":""ACER 15103AA5K701"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0064,Acer All-in-One PC07,ACER ALL IN ONE DQVUYSP00N20102D993000,ACER ALL IN ONE DQVUYSP00N20102D993000,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC07"",""adaptor"":""CHICONY 002201045F7PH02"",""keyboard"":""ACER 148048DCK801"",""mouse"":""ACER 15104552K701"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0065,Acer All-in-One PC09,ACER ALL IN ONE DQVUYSP00N20100384B3000,ACER ALL IN ONE DQVUYSP00N20100384B3000,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC09"",""adaptor"":""CHICONY 002201045B2PH02"",""keyboard"":""ACER 2028162FK701"",""mouse"":""ACER 15103AA9K701"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0066,Acer All-in-One PC10,ACER ALL IN ONE DQVUYSP00N210038793000,ACER ALL IN ONE DQVUYSP00N210038793000,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC10"",""adaptor"":""CHICONY 00221045A0DPH02"",""keyboard"":""ACER 20281709K701"",""mouse"":""ACER 15103A69K701"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0067,Acer All-in-One PC11,ACER ALL IN ONE DQVUYSP00N20102D7B3000,ACER ALL IN ONE DQVUYSP00N20102D7B3000,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC11"",""adaptor"":""CHICONY 002214307EAPH02"",""keyboard"":""ACER 148048A2K801"",""mouse"":""ACER 15104542K701"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0068,Acer All-in-One PC13,ACER ALL IN ONE DQVUYSP00N20102DA23000,ACER ALL IN ONE DQVUYSP00N20102DA23000,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC13"",""adaptor"":""CHICONY 0022143092FPH02"",""keyboard"":""ACER 14804142K801"",""mouse"":""ACER 1510452AK701"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0069,Acer All-in-One PC14,ACER ALL IN ONE DQVUYSP00N210102D53000,ACER ALL IN ONE DQVUYSP00N210102D53000,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC14"",""adaptor"":""CHICONY 002214307EAPH02"",""keyboard"":""ACER 14804A4AK801"",""mouse"":""ACER 15104559K701"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0070,Acer All-in-One PC15,ACER ALL IN ONE DQVUYSP00N20102D933000,ACER ALL IN ONE DQVUYSP00N20102D933000,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC15"",""adaptor"":""CHICONY 00214307EA5PH02"",""keyboard"":""ACER 14803FFFK801"",""mouse"":""ACER 15104538K701"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0071,Acer All-in-One PC16,ACER ALL IN ONE DQVUYSP00N20102DAF3000,ACER ALL IN ONE DQVUYSP00N20102DAF3000,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC16"",""adaptor"":""CHICONY 00214307F8FPH02"",""keyboard"":""ACER 14804001K801"",""mouse"":""ACER 15104550K701"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0072,Acer All-in-One PC17,ACER ALL IN ONE DQVUYSP00N20102D9D3000,ACER ALL IN ONE DQVUYSP00N20102D9D3000,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC17"",""adaptor"":""CHICONY 0021430F9AFPH02"",""keyboard"":""ACER 1480413FK801"",""mouse"":""ACER 15104530K701"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0073,Acer All-in-One PC19,ACER ALL IN ONE DQVUYSP00N20102D833000,ACER ALL IN ONE DQVUYSP00N20102D833000,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC19"",""adaptor"":""CHICONY 00220100274PH02"",""keyboard"":""ACER 2028165FK701"",""mouse"":""ACER 15103A83K701"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0074,Acer All-in-One PC20,ACER ALL IN ONE DQVUYSP00N210038443000,ACER ALL IN ONE DQVUYSP00N210038443000,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC20"",""adaptor"":""CHICONY 00214307F92PH02"",""keyboard"":""ACER 148048FDK801"",""mouse"":""ACER 1510483BK701"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0075,Acer All-in-One PC21,ACER ALL IN ONE DQVUYSP00N20102D76300,ACER ALL IN ONE DQVUYSP00N20102D76300,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC21"",""adaptor"":""CHICONY 00214307A0PH02"",""keyboard"":""ACER 148048E4K801"",""mouse"":""ACER 15104554K701"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0076,Acer All-in-One PC25,ACER ALL IN ONE DQVUYSP00N20102D8F3000,ACER ALL IN ONE DQVUYSP00N20102D8F3000,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC25"",""adaptor"":""CHICONY 00214307EAPH02"",""keyboard"":""ACER 1480489BK801"",""mouse"":""ACER 15104557K701"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0077,Computer PC26,ASUS V440VA 28429D,ASUS V440VA 28429D,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC26"",""keyboard"":""B256K05D3"",""mouse"":""S256K05D3"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0078,Computer PC27,ASUS V440VA 30929F,ASUS V440VA 30929F,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC27"",""keyboard"":""B256E01F1"",""mouse"":""S256EO1F1"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0079,Computer PC28,ASUS V440VA 31029A,ASUS V440VA 31029A,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC28"",""keyboard"":""B256E0214"",""mouse"":""S256E0214"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0080,Computer PC29,ASUS V440VA 302298,ASUS V440VA 302298,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC29"",""keyboard"":""B256E0191"",""mouse"":""S256E0191"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0081,Computer PC30,ASUS V440VA 856277,ASUS V440VA 856277,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC30"",""keyboard"":""B256E0421"",""mouse"":""S256E0421"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0082,Computer PC31,ASUS V440VA 272299,ASUS V440VA 272299,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC31"",""keyboard"":""B256E0236"",""mouse"":""S256E0236"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0083,Computer PC32,ASUS V440VA 30029H,ASUS V440VA 30029H,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC32"",""keyboard"":""B256E021A"",""mouse"":""S256E0217"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0084,Computer PC33,ASUS V440VA 24329B,ASUS V440VA 24329B,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC33"",""keyboard"":""B256E0224"",""mouse"":""S256E0224"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0085,Computer PC34,ASUS V440VA 296296,ASUS V440VA 296296,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC34"",""keyboard"":""B256E021A"",""mouse"":""S256E021A"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0086,Computer PC35,ASUS V440VA 249284,ASUS V440VA 249284,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC35"",""keyboard"":""B256E0216"",""mouse"":""S256E0216"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0087,Computer PC36,ASUS V440VA 304297,ASUS V440VA 304297,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC36"",""keyboard"":""B256E021C"",""mouse"":""S256E021C"",""ip_address"":""DHCP""}",,
,Printer Equipment,asset,ICT Equipment,asset_group,PRINTER-EQUIPMENT-0002,PRINTER,NONE,,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""]}",,
,Audio Visual Equipment,asset,ICT Equipment,asset_group,AUDIO-VISUAL-EQUIPMENT-0003,LCD PROJECTOR,Epson EB-S31,WDWK5600939,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""]}",,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0003,Wireless Lan USB,Epson ELPAP07,,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""]}",,
,Network Equipment,asset,ICT Equipment,asset_group,NETWORK-EQUIPMENT-0004,RUCKUS WIRELESS,ZoneFlex ™ R700 series,251503707548,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""]}",,
,Air Conditioning Equipment,asset,Facilities Equipment,asset_group,AIR-CONDITIONING-EQUIPMENT-0002,Air Conditioner Window Type,Carrier,,available,3,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""]}",,
,Audio Visual Equipment,asset,ICT Equipment,asset_group,AUDIO-VISUAL-EQUIPMENT-0004,Speaker,Alto Professional Trouper 011242,UT1804112412548,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""]}",,
,General Equipment,asset,ICT Equipment,asset_group,GENERAL-EQUIPMENT-0002,Stand Fan,3D,EF-24029822,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx""],""raw_remarks"":[""Functional""]}",,
,General Equipment,asset,ICT Equipment,asset_group,GENERAL-EQUIPMENT-0003,Smart Board,Scuola,SC86008382,available,1,unit,LR102,,"{""source_file"":""LR102.docx"",""source_files"":[""LR102.docx"",""ASUS AND SCUOLA INVENTORY.docx""],""raw_remarks"":[""Functional""],""scuola_inventory_source_file"":""ASUS AND SCUOLA INVENTORY.docx""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0088,Acer All-in-One PC01,ACER ALL IN ONE DQVUYSP00N2100385B3000,ACER ALL IN ONE DQVUYSP00N2100385B3000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC01"",""adaptor_"":""CHICONY 002201045C7PH02"",""keyboard"":""ACER DKUSB1P02D2028163CK701"",""mouse"":""ACER DC1121100715103A09K701"",""ups"":""NPEB600U ZE15B00148"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0089,Acer All-in-One PC02,ACER ALL IN ONE DQVUYSP00N21002D793000,ACER ALL IN ONE DQVUYSP00N21002D793000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC02"",""adaptor_"":""CHICONY 00214301CC2PH02"",""keyboard"":""ACER DKUSB1B0DL14804AFEK801"",""mouse"":""ACER DC11211007151045C3K701"",""ups"":""Shared to PC01"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0090,Acer All-in-One PC03,ACER ALL IN ONE DQVUYSP00N210038463000,ACER ALL IN ONE DQVUYSP00N210038463000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC03"",""adaptor_"":""CHICONY 002201045BCPH02"",""keyboard"":""ACER DKUSB1P02D2028165DK701"",""mouse"":""ACER DC1121100715103A89K701"",""ups"":""NPEB600U ZE15B00173"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0091,Acer All-in-One PC04,ACER ALL IN ONE DQVUYSP00N210038673000,ACER ALL IN ONE DQVUYSP00N210038673000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC04"",""adaptor_"":""CHICONY 002201045F6PH02"",""keyboard"":""ACER DKUSB1P02D202817106701"",""mouse"":""ACER DC11211007151039B9K701"",""ups"":""Shared to PC03"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0092,Acer All-in-One PC05,ACER ALL IN ONE DQVUYSP00N210038623000,ACER ALL IN ONE DQVUYSP00N210038623000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC05"",""adaptor_"":""CHICONY 0022010453FPH02"",""keyboard"":""ACER DKUSB1P02D2028170CK701"",""mouse"":""ACER DC11211007151039BCK701"",""ups"":""PCM 40222380665"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0093,Acer All-in-One PC06,ACER ALL IN ONE DQVUYSP00N210038713000,ACER ALL IN ONE DQVUYSP00N210038713000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC06"",""adaptor_"":""CHICONY 00220104594PH02"",""keyboard"":""ACER DKUSB1P02D20281679K701"",""mouse"":""ACER DC1121100715103953K701"",""ups"":""Shared to PC05"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0094,Acer All-in-One PC07,ACER ALL IN ONE DQVUYSP00N20102DA13000,ACER ALL IN ONE DQVUYSP00N20102DA13000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC07"",""adaptor_"":""CHICONY 002201045B0PH02"",""keyboard"":""ACER DKUSB1P02D2028170FK701"",""mouse"":""ACER DC1121100715103AC6K701"",""ups"":""NPEB600U ZE15B00202"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0095,Acer All-in-One PC08,ACER ALL IN ONE DQVUYSP00N2100387D3000,ACER ALL IN ONE DQVUYSP00N2100387D3000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC08"",""adaptor_"":""CHICONY 002201045ABPH02"",""keyboard"":""ACER DKUSB1P02D20281705K701"",""mouse"":""ACER DC1121100715103AA7K701"",""ups"":""Shared to PC07"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0096,Acer All-in-One PC09,ACER ALL IN ONE DQVUYSP00N210038453000,ACER ALL IN ONE DQVUYSP00N210038453000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC09"",""adaptor_"":""CHICONY 00220100379PH02"",""keyboard"":""ACER DKUSB1P02D2028165BK701"",""mouse"":""ACER DC1121100715103A88K701"",""ups"":""NPEB600U ZE15B00173"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0097,Acer All-in-One PC10,ACER ALL IN ONE DQVUYSP00N210038653000,ACER ALL IN ONE DQVUYSP00N210038653000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC10"",""adaptor_"":""CHICONY 002201045D5PH02"",""keyboard"":""ACER DKUSB1P02D2028170AK701"",""mouse"":""ACER DC1121100715103A8BK701"",""ups"":""NPEB600U ZE15B00201"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0098,Acer All-in-One PC11,ACER ALL IN ONE DQVUYSP00N210038743000,ACER ALL IN ONE DQVUYSP00N210038743000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC11"",""adaptor_"":""CHICONY 002201045A8PH02"",""keyboard"":""ACER DKUSB1P02D20281708K701"",""mouse"":""ACER DC1121100715103A8AK701"",""ups"":""Shared to PC010"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0099,Acer All-in-One PC12,ACER ALL IN ONE DQVUYSP00N20102DA63000,ACER ALL IN ONE DQVUYSP00N20102DA63000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC12"",""adaptor_"":""CHICONY 00214307BAAPH02"",""keyboard"":""ACER DKUSB1B0DL14803FF7K801"",""mouse"":""ACER DC112110071510452FK701"",""ups"":""NONE"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0100,Acer All-in-One PC13,ACER ALL IN ONE DQVUYSP00N2100386F3000,ACER ALL IN ONE DQVUYSP00N2100386F3000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC13"",""adaptor_"":""CHICONY 002201045C4PH02"",""keyboard"":""ACER DKUSB1P02D2028166DK701"",""mouse"":""ACER DC1121100715103AA0K701"",""ups"":""NONE"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0101,Acer All-in-One PC14,ACER ALL IN ONE DQVUYSP00N210038663000,ACER ALL IN ONE DQVUYSP00N210038663000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC14"",""adaptor_"":""CHICONY 002201045C2PH02"",""keyboard"":""ACER DKUSB1P02D2028166EK701"",""mouse"":""ACER DC1121100715103AA1K701"",""ups"":""NONE"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0102,Acer All-in-One PC15,ACER ALL IN ONE DQVUYSP00N210038603000,ACER ALL IN ONE DQVUYSP00N210038603000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC15"",""adaptor_"":""CHICONY 002201045A4PH02"",""keyboard"":""ACER DKUSB1P02D2028162BK701"",""mouse"":""ACER DC1121100715103A86K701"",""ups"":""NPEB600U ZE15B00133"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0103,Acer All-in-One PC16,ACER ALL IN ONE DQVUYSP00N2100385D3000,ACER ALL IN ONE DQVUYSP00N2100385D3000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC16"",""adaptor_"":""CHICONY 002201045B6PH02"",""keyboard"":""ACER DKUSB1P02D20281627K701"",""mouse"":""ACER DC1121100715103A84K701"",""ups"":""NONE"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0104,Acer All-in-One PC17,ACER ALL IN ONE DQVUYSP00N210038643000,ACER ALL IN ONE DQVUYSP00N210038643000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC17"",""adaptor_"":""CHICONY 002201045A7PH02"",""keyboard"":""ACER DKUSB1P02D2028170EK701"",""mouse"":""ACER DC1121100715103AA2K701"",""ups"":""NONE"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0105,Acer All-in-One PC18,ACER ALL IN ONE DQVUYSP00N20102D913000,ACER ALL IN ONE DQVUYSP00N20102D913000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC18"",""adaptor_"":""CHICONY 00214307F78PH02"",""keyboard"":""ACER DKUSB1B0DL148040FFK801"",""mouse"":""ACER DC1121100715103A86K701"",""ups"":""NONE"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0106,Acer All-in-One PC19,ACER ALL IN ONE DQVUYSP00N2100386A3000,ACER ALL IN ONE DQVUYSP00N2100386A3000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC19"",""adaptor_"":""CHICONY 002201003B2PH02"",""keyboard"":""ACER DKUSB1P02D20281678K701"",""mouse"":""ACER DC1121100715103AA4K701"",""ups"":""NPEB600U 2E16401011"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0107,Acer All-in-One PC20,ACER ALL IN ONE DQVUYSP00N210038493000,ACER ALL IN ONE DQVUYSP00N210038493000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC20"",""adaptor_"":""CHICONY 002201045C5PH02"",""keyboard"":""ACER DKUSB1P02D20281661K701"",""mouse"":""ACER DC1121100715103A90K701"",""ups"":""Shared to PC19"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0108,Acer All-in-One PC21,ACER ALL IN ONE DQVUYSP00N2100385A3000,ACER ALL IN ONE DQVUYSP00N2100385A3000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC21"",""adaptor_"":""CHICONY 0022010039APH02"",""keyboard"":""ACER DKUSB1P02D2028165AK701"",""mouse"":""ACER DC1121100715103A9EK701"",""ups"":""NPEB600U ZE15B00189"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0109,Acer All-in-One PC22,ACER ALL IN ONE DQVUYSP00N210038733000,ACER ALL IN ONE DQVUYSP00N210038733000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC22"",""adaptor_"":""CHICONY 00214307EAEPH02"",""keyboard"":""ACER DKUSB1B0DL14804A56K801"",""mouse"":""ACER DC112110071510454EK701"",""ups"":""Shared to PC21"",""ip_address"":""DHCP""}",,
,Computer Equipment,asset,ICT Equipment,asset_group,COMPUTER-EQUIPMENT-0110,Acer All-in-One PC23,ACER ALL IN ONE DQVUYSP00N2100384E3000,ACER ALL IN ONE DQVUYSP00N2100384E3000,available,1,unit,LR103,,"{""source_file"":""LR103.docx"",""source_files"":[""LR103.docx""],""raw_remarks"":[""Functional""],""pc_number"":""PC23"",""adaptor_"":""CHICONY 002201045B9PH02"",""keyboard"":""ACER DKUSB1P02D2028172EK701"",""mouse"":""ACER DC112110071510EACBK701"",""ups"":""NPEB600U ZE15B00135"",""ip_address"":""DHCP""}",,
